task_order, method, cmd, train_session, task_index, no_of_test, no_of_correct_prediction, accuracy, solver_training_time, generator_training_time
0,sg-cwgan,0,4,2,1100,707,0.6427272727272727,11.016549110412598,329.5769317150116
0,sg-cwgan,0,4,3,100,16,0.16,11.016549110412598,329.5769317150116
0,sg-cwgan,0,4,4,1150,1147,0.9973913043478261,11.016549110412598,329.5769317150116
0,sg-cwgan,0,5,1,300,1,0.0033333333333333335,10.96468710899353,327.19529938697815
0,sg-cwgan,0,5,2,1100,538,0.4890909090909091,10.96468710899353,327.19529938697815
0,sg-cwgan,0,5,3,100,4,0.04,10.96468710899353,327.19529938697815
0,sg-cwgan,0,5,4,1150,1095,0.9521739130434783,10.96468710899353,327.19529938697815
0,sg-cwgan,0,5,5,300,296,0.9866666666666667,10.96468710899353,327.19529938697815
0,lwf,0,1,1,300,164,0.5466666666666666,14.08828091621399,0.0
0,lwf,0,2,1,300,7,0.023333333333333334,12.35979413986206,0.0
0,lwf,0,2,2,1100,1093,0.9936363636363637,12.35979413986206,0.0
0,lwf,0,3,1,300,0,0.0,11.774893999099731,0.0
