task_order, method, cmd, train_session, task_index, no_of_test, no_of_correct_prediction, accuracy, solver_training_time, generator_training_time
0,sg-cwgan,1,5,4,250,0,0.0,16.153616189956665,2470.5984699726105
0,sg-cwgan,1,5,5,300,288,0.96,16.153616189956665,2470.5984699726105
0,offline,2,5,1,250,242,0.968,16.153616189956665,2470.5984699726105
0,offline,2,5,2,100,95,0.95,16.153616189956665,2470.5984699726105
0,offline,2,5,3,200,162,0.81,16.153616189956665,2470.5984699726105
0,offline,2,5,4,250,217,0.868,16.153616189956665,2470.5984699726105
0,offline,2,5,5,300,229,0.7633333333333333,16.153616189956665,2470.5984699726105
0,sg-cgan,2,1,1,250,247,0.988,15.293667793273926,905.101401090622
0,sg-cgan,2,2,1,250,227,0.908,17.86635708808899,1916.7275168895721
0,sg-cgan,2,2,2,100,97,0.97,17.86635708808899,1916.7275168895721
0,sg-cgan,2,3,1,250,213,0.852,18.669434547424316,1956.4553656578064
0,sg-cgan,2,3,2,100,79,0.79,18.669434547424316,1956.4553656578064
0,sg-cgan,2,3,3,200,200,1.0,18.669434547424316,1956.4553656578064
0,sg-cgan,2,4,1,250,218,0.872,18.030023336410522,1812.4913494586945
0,sg-cgan,2,4,2,100,97,0.97,18.030023336410522,1812.4913494586945
0,sg-cgan,2,4,3,200,49,0.245,18.030023336410522,1812.4913494586945
0,sg-cgan,2,4,4,250,244,0.976,18.030023336410522,1812.4913494586945
0,sg-cgan,2,5,1,250,123,0.492,17.398136615753174,1934.7226095199585
0,sg-cgan,2,5,2,100,76,0.76,17.398136615753174,1934.7226095199585
0,sg-cgan,2,5,3,200,63,0.315,17.398136615753174,1934.7226095199585
0,sg-cgan,2,5,4,250,52,0.208,17.398136615753174,1934.7226095199585
0,sg-cgan,2,5,5,300,279,0.93,17.398136615753174,1934.7226095199585
0,sg-cwgan,2,1,1,250,245,0.98,14.682820081710815,1372.6138167381287
0,sg-cwgan,2,2,1,250,80,0.32,16.666886568069458,2628.6211743354797
0,sg-cwgan,2,2,2,100,100,1.0,16.666886568069458,2628.6211743354797
0,sg-cwgan,2,3,1,250,0,0.0,18.802314043045044,2683.955239534378
0,sg-cwgan,2,3,2,100,15,0.15,18.802314043045044,2683.955239534378
0,sg-cwgan,2,3,3,200,199,0.995,18.802314043045044,2683.955239534378
0,sg-cwgan,2,4,1,250,0,0.0,16.737265825271606,3136.8839814662933
0,sg-cwgan,2,4,2,100,4,0.04,16.737265825271606,3136.8839814662933
0,sg-cwgan,2,4,3,200,0,0.0,16.737265825271606,3136.8839814662933
0,sg-cwgan,2,4,4,250,243,0.972,16.737265825271606,3136.8839814662933
0,sg-cwgan,2,5,1,250,0,0.0,18.29981017112732,2656.8659887313843
0,sg-cwgan,2,5,2,100,34,0.34,18.29981017112732,2656.8659887313843
0,sg-cwgan,2,5,3,200,0,0.0,18.29981017112732,2656.8659887313843
0,sg-cwgan,2,5,4,250,0,0.0,18.29981017112732,2656.8659887313843
0,sg-cwgan,2,5,5,300,287,0.9566666666666667,18.29981017112732,2656.8659887313843
0,offline,3,5,1,250,242,0.968,18.29981017112732,2656.8659887313843
0,offline,3,5,2,100,95,0.95,18.29981017112732,2656.8659887313843
0,offline,3,5,3,200,162,0.81,18.29981017112732,2656.8659887313843
0,offline,3,5,4,250,217,0.868,18.29981017112732,2656.8659887313843
0,offline,3,5,5,300,229,0.7633333333333333,18.29981017112732,2656.8659887313843
0,sg-cgan,3,1,1,250,246,0.984,18.789408922195435,826.1711037158966
0,sg-cgan,3,2,1,250,229,0.916,18.89744234085083,1665.4763731956482
0,sg-cgan,3,2,2,100,97,0.97,18.89744234085083,1665.4763731956482
0,sg-cgan,3,3,1,250,222,0.888,20.34183979034424,1652.1671946048737
0,sg-cgan,3,3,2,100,76,0.76,20.34183979034424,1652.1671946048737
0,sg-cgan,3,3,3,200,197,0.985,20.34183979034424,1652.1671946048737
0,sg-cgan,3,4,1,250,148,0.592,20.59096121788025,1683.8392186164856
0,sg-cgan,3,4,2,100,83,0.83,20.59096121788025,1683.8392186164856
0,sg-cgan,3,4,3,200,121,0.605,20.59096121788025,1683.8392186164856
0,sg-cgan,3,4,4,250,243,0.972,20.59096121788025,1683.8392186164856
